chromophore,source,target,edge,effect,t,df,p,q,ci_low,ci_high,cohens_d,n,significant,direction
HbO,S12_D13,S3_D1,S12_D13--S3_D1,-0.06512179036924037,-7.518170869260586,5.0,0.0006587984223877593,0.7747469447280049,-0.16150916741533486,-0.07920513158638903,-3.0692804047908493,6,False,-
HbO,S10_D10,S11_D11,S10_D10--S11_D11,0.0197844937469015,1.1587288311991009,4.0,0.3110314514009451,0.9881685223095401,-0.11235206486286262,0.2733018913482641,0.5181992868100137,6,False,+
HbO,S10_D10,S11_D12,S10_D10--S11_D12,-0.019895680813416083,-1.0845030944127756,4.0,0.3391358061407989,0.9881685223095401,-0.3715120756302078,0.16280376109062833,-0.48500452818316764,6,False,-
HbO,S10_D10,S11_D13,S10_D10--S11_D13,-0.02426086398997318,-1.1578525155321504,4.0,0.3113503744014138,0.9881685223095401,-0.4514981539583092,0.18574892819345273,-0.5178073865298038,6,False,-
HbO,S10_D10,S12_D13,S10_D10--S12_D13,-0.03244608037414287,-3.2834696294382906,4.0,0.030401417969763735,0.9881685223095401,-0.1947068409774367,-0.016290846940255233,-1.4684122586960124,6,False,-
HbO,S10_D10,S12_D14,S10_D10--S12_D14,-0.01983680289805223,-1.5249368015941003,4.0,0.2019624552672428,0.9881685223095401,-0.2559447016644086,0.07446837466131455,-0.6819724699511035,6,False,-
HbO,S10_D10,S12_D5,S10_D10--S12_D5,9.21190453119225e-05,-0.5991584746779028,4.0,0.5813501227296333,0.9881685223095401,-0.26192126945266536,0.16894095077630134,-0.26795181573497545,6,False,+
HbO,S10_D10,S13_D12,S10_D10--S13_D12,-0.018395780156972408,-1.495231542073089,4.0,0.20917525450491908,0.9881685223095401,-0.2434323755924247,0.07301321871166076,-0.6686878740354527,6,False,-
HbO,S10_D10,S13_D13,S10_D10--S13_D13,-0.010043785817038464,-0.5470126759564491,4.0,0.6134555645176429,0.9881685223095401,-0.22036105790050642,0.14782197367185945,-0.24463150559853697,6,False,-
HbO,S10_D10,S14_D13,S10_D10--S14_D13,-0.04077308222436071,-2.5413399546181483,4.0,0.0638899186682476,0.9881685223095401,-0.23419174290309827,0.010353875600539852,-1.1365217784924821,6,False,-
HbO,S10_D10,S14_D14,S10_D10--S14_D14,-0.031604494086264756,-1.1499558184844425,4.0,0.31423796108278906,0.9881685223095401,-0.24779915916928164,0.10264939456754063,-0.5142758762505244,6,False,-
HbO,S10_D10,S14_D15,S10_D10--S14_D15,-0.028799702352788614,-0.7532692109667769,4.0,0.49319720163500075,0.9881685223095401,-0.2616385707014304,0.14996705167328672,-0.33687223221586865,6,False,-
HbO,S10_D10,S15_D16,S10_D10--S15_D16,0.0016711032586612662,-0.6082605487002394,4.0,0.5758607425473827,0.9881685223095401,-0.20182492695999407,0.12928559659152247,-0.2720223869850113,6,False,+
