chromophore,source,target,edge,effect,t,df,p,q,ci_low,ci_high,cohens_d,n,significant,direction
HbO,S10_D10,S11_D10,S10_D10->S11_D10,-0.10543284213651705,-2.054282229316229,5.0,0.09512287610550936,0.8324545627764424,-0.24184285224493435,0.026998278793015154,-0.8386572082486439,6,False,-
HbO,S10_D10,S11_D11,S10_D10->S11_D11,-0.0699091990865828,-5.717259338017157,5.0,0.0022887518186265462,0.8324545627764424,-0.10337129830039539,-0.03924739047700211,-2.3340613508840615,6,False,-
HbO,S10_D10,S14_D13,S10_D10->S14_D13,-0.13759596423121778,-2.8418021402260307,5.0,0.03616986319444725,0.8324545627764424,-0.26785159470012126,-0.013422327651436361,-1.1601608655838243,6,False,-
HbO,S10_D10,S14_D15,S10_D10->S14_D15,-0.07684925456907651,-2.257252558102303,5.0,0.07360466795087757,0.8324545627764424,-0.16795937933907565,0.010900662013516194,-0.9215194979904469,6,False,-
HbO,S10_D10,S1_D2,S10_D10->S1_D2,-0.0912374754053237,-1.8892383956874994,5.0,0.11747483352845575,0.8324545627764424,-0.22025514078469868,0.033649202771590586,-0.7712783453181129,6,False,-
HbO,S10_D10,S7_D4,S10_D10->S7_D4,-0.07169077226984866,-3.2921224568036305,5.0,0.02166275246444705,0.8324545627764424,-0.129369831019196,-0.015921933561321204,-1.344003364987775,6,False,-
HbO,S10_D11,S10_D10,S10_D11->S10_D10,-0.07963611951358646,-1.8702335625211495,5.0,0.12037739296556332,0.8324545627764424,-0.19156799059750082,0.030211638937922947,-0.7635196546673996,6,False,-
HbO,S10_D11,S11_D10,S10_D11->S11_D10,-0.10524076471261333,-2.8367535532286783,5.0,0.03638487658669754,0.8324545627764424,-0.2040621515455629,-0.010044794610729088,-1.158099788572897,6,False,-
HbO,S10_D11,S11_D12,S10_D11->S11_D12,-0.07722068044228557,-1.9513094513744815,5.0,0.10848811602180265,0.8324545627764424,-0.18047969166434785,0.0247166687286072,-0.7966187476896105,6,False,-
HbO,S10_D11,S13_D13,S10_D11->S13_D13,-0.07198156838723563,-1.9279664840289223,5.0,0.1117812360495211,0.8324545627764424,-0.1697723378540511,0.024251892573070907,-0.7870890211764323,6,False,-
HbO,S10_D11,S15_D15,S10_D11->S15_D15,-0.11184197444092142,-3.4179398689331704,5.0,0.018880255830305358,0.8324545627764424,-0.20040717907366595,-0.028357020562997298,-1.395368108400247,6,False,-
HbO,S10_D11,S2_D1,S10_D11->S2_D1,-0.051531160677785334,-2.4651176123736014,5.0,0.05687004075542363,0.8324545627764424,-0.10666907782846768,0.0022340037477365862,-1.0063800510438825,6,False,-
