chromophore,source,target,edge,effect,t,df,p,q,ci_low,ci_high,cohens_d,n,significant,direction
HbO,S6_D6,S13_D12,S6_D6->S13_D12,0.06528898810439984,20.57988453064744,4.0,3.292866935864789e-05,0.07744823033153983,0.057074756760548434,0.07487636523083732,9.203604155924806,6,False,+
HbO,S2_D2,S11_D10,S2_D2->S11_D10,0.09410251074701355,7.471685817911046,5.0,0.0006780697630947018,0.46902026528460444,0.06236106010240449,0.1277766109374896,3.0503029620452753,6,False,+
HbO,S2_D4,S15_D15,S2_D4->S15_D15,0.1274908404217009,8.173777364321138,5.0,0.000445603522685169,0.46902026528460444,0.08826721994614684,0.169256045381242,3.3369306356163246,6,False,+
HbO,S6_D5,S13_D12,S6_D5->S13_D12,0.07987054887875292,7.214396873784796,5.0,0.000797653512388783,0.46902026528460444,0.05263634565084918,0.11090999906418356,2.945265190450481,6,False,+
HbO,S1_D16,S6_D6,S1_D16->S6_D6,0.049536130921217905,8.571797125884828,4.0,0.0010173060291018543,0.47854075608951224,0.03423746407080401,0.06704252550432857,3.833424212563159,6,False,+
HbO,S15_D16,S13_D12,S15_D16->S13_D12,0.0373706378254155,7.255352909327689,4.0,0.0019161248659327855,0.6791598346070777,0.023445101980665163,0.05251202699084707,3.2446924612015158,6,False,+
HbO,S6_D3,S9_D7,S6_D3->S9_D7,0.07405341137349705,7.043277506260528,4.0,0.0021420568339236617,0.6791598346070777,0.04587950201006481,0.10558745714466551,3.149849457678748,6,False,+
HbO,S6_D5,S4_D3,S6_D5->S4_D3,0.08070711764204695,5.705302001133319,5.0,0.0023100674646499243,0.6791598346070777,0.04495731422047273,0.11869050200938563,2.329179788542734,6,False,+
HbO,S10_D10,S13_D13,S10_D10->S13_D13,0.0742961807516669,3.3801113981784736,4.0,0.02778259469598709,0.6852005784746767,0.013460669058612783,0.13728010093691154,1.5116317715697851,6,False,+
HbO,S10_D10,S14_D14,S10_D10->S14_D14,0.07138979144591454,3.2531587121177505,4.0,0.03128222242581069,0.6852005784746767,0.01075715278165007,0.13605940450232448,1.4548568043781918,6,False,+
HbO,S10_D10,S15_D16,S10_D10->S15_D16,0.1167466885009458,2.2734184720906545,4.0,0.08540462512487679,0.6852005784746767,-0.02695194101341447,0.27056942178224314,1.0167036489796824,6,False,+
HbO,S10_D10,S7_D4,S10_D10->S7_D4,0.0683354922884131,3.8509105844378815,4.0,0.018288386892525075,0.6852005784746767,0.01936986256145941,0.11947426076912186,1.7221795684153094,6,False,+
HbO,S10_D10,S7_D6,S10_D10->S7_D6,0.0656622214767384,2.7207553153258917,4.0,0.05294555613517371,0.6852005784746767,-0.0013715222273826128,0.13538446782555885,1.2167587670425137,6,False,+
HbO,S10_D11,S11_D11,S10_D11->S11_D11,0.09526102958152534,2.307540816670904,5.0,0.06911895965365836,0.6852005784746767,-0.010993724106385813,0.20387974015424842,0.942049593581483,6,False,+
HbO,S10_D11,S11_D13,S10_D11->S11_D13,0.07132484029385469,2.2024974725650837,4.0,0.09239509342156917,0.6852005784746767,-0.019135621627599783,0.16599974606844664,0.984986813785401,6,False,+
HbO,S10_D11,S13_D13,S10_D11->S13_D13,0.14093355218216763,2.8262472848795213,4.0,0.04752566801927422,0.6852005784746767,0.0025627406910797845,0.2883056095017389,1.2639362100429645,6,False,+
HbO,S10_D11,S15_D15,S10_D11->S15_D15,0.08871572457016348,2.2733310713998183,5.0,0.0721374287588615,0.6852005784746767,-0.011883311727862042,0.1936470279724094,0.9280835235573579,6,False,+
HbO,S10_D11,S7_D4,S10_D11->S7_D4,0.08863452659172574,3.95150300149374,4.0,0.01679682074956401,0.6852005784746767,0.02693092726157545,0.1541965563161757,1.767165864926891,6,False,+
HbO,S10_D11,S7_D8,S10_D11->S7_D8,0.08765290642691119,3.5774304964188204,5.0,0.01591804856302536,0.6852005784746767,0.025164103592729803,0.15365687539672376,1.4604798844162723,6,False,+
HbO,S11_D11,S10_D11,S11_D11->S10_D11,0.11059012528040477,2.164140003751662,5.0,0.08275309118841008,0.6852005784746767,-0.021214944381251113,0.24713711189014043,0.8835064568560742,6,False,+
HbO,S11_D11,S12_D14,S11_D11->S12_D14,0.10591333162384145,2.4205714290431026,4.0,0.07271810289297805,0.6852005784746767,-0.016598405688046478,0.24239553128767577,1.0825124519468372,6,False,+
HbO,S11_D11,S2_D4,S11_D11->S2_D4,0.10730385617566515,2.142120394151204,5.0,0.08508876813334502,0.6852005784746767,-0.022313895298006467,0.2454333901357954,0.8745169888800055,6,False,+
HbO,S11_D11,S7_D4,S11_D11->S7_D4,0.09348779875925331,6.194174830317476,4.0,0.003453717298656969,0.6852005784746767,0.05381671418366581,0.14125437876835484,2.77011919702162,6,False,+
HbO,S11_D11,S8_D8,S11_D11->S8_D8,0.057129076642744886,2.2550599612377176,5.0,0.07380721605631888,0.6852005784746767,-0.008286331403370165,0.12673247215924482,0.9206243740688034,6,False,+
HbO,S11_D12,S16_D15,S11_D12->S16_D15,0.09492759763276362,2.8087950220686673,4.0,0.04837622574294393,0.6852005784746767,0.001154151157801625,0.19926515994511304,1.2561313208417122,6,False,+
HbO,S11_D12,S8_D8,S11_D12->S8_D8,0.05301594201732793,2.205819511727168,5.0,0.07851649228813633,0.6852005784746767,-0.008974639972397412,0.11751894218915615,0.9005220447344496,6,False,+
HbO,S11_D13,S11_D10,S11_D13->S11_D10,0.11774123403095596,2.3027641457916905,4.0,0.08268727513498844,0.6852005784746767,-0.02488655915425958,0.2668548080127505,1.0298274332278912,6,False,+
HbO,S11_D13,S13_D13,S11_D13->S13_D13,0.10024677191573442,3.080252934285607,4.0,0.036922510515117135,0.6852005784746767,0.010215033963766315,0.19692175006969692,1.3775309897911618,6,False,+
HbO,S11_D13,S3_D4,S11_D13->S3_D4,0.11361498132747364,2.741651968457702,4.0,0.05181734964994065,0.6852005784746767,-0.001470878818656443,0.23327738931846265,1.2261040344235061,6,False,+
HbO,S11_D13,S7_D6,S11_D13->S7_D6,0.056476609986522944,2.4410814894634947,4.0,0.07112543631265393,0.6852005784746767,-0.007896181107558978,0.12284736027414216,1.091684829811362,6,False,+
HbO,S12_D11,S12_D14,S12_D11->S12_D14,0.07458842848287707,2.183364128125557,4.0,0.09438899140060907,0.6852005784746767,-0.02080976523414832,0.1740276113071961,0.976430122024661,6,False,+
HbO,S12_D11,S14_D14,S12_D11->S14_D14,0.11034522535799735,2.52506444852832,4.0,0.06500520116070985,0.6852005784746767,-0.011175129272655196,0.2356786531948744,1.1292431508954683,6,False,+
