chromophore,source,target,edge,effect,t,df,p,q,ci_low,ci_high,cohens_d,n,significant,direction
HbO,S11_D11,S1_D1,S11_D11--S1_D1,-0.23348775106556208,-2.3026277354782905,5.0,0.06954399133861003,0.9769761227376563,-0.6170991497661085,0.03393128183199373,-0.9400438365836884,6,False,-
HbO,S11_D11,S2_D2,S11_D11--S2_D2,0.12182763202332769,0.8948532583934827,5.0,0.4118676082560209,0.9769761227376563,-0.334076429486879,0.690875717317456,0.3653223129551569,6,False,+
HbO,S11_D11,S3_D1,S11_D11--S3_D1,-0.15179963260934198,-1.2361973193957003,5.0,0.2712876823799966,0.9769761227376563,-0.6273831176254091,0.21991565147757283,-0.5046754423193048,6,False,-
HbO,S14_D14,S2_D1,S14_D14--S2_D1,0.14880988299700498,1.3820383909681615,5.0,0.2255147901941372,0.9769761227376563,-0.18333612190013274,0.6097026296687176,0.56421481046818,6,False,+
HbO,S14_D14,S2_D4,S14_D14--S2_D4,0.12683016879324166,1.849464533015906,5.0,0.1236338071863187,0.9769761227376563,-0.06864995677243127,0.42078589854588977,0.7550407338772904,6,False,+
HbO,S14_D14,S5_D3,S14_D14--S5_D3,0.07033498907805957,1.1012328766772226,5.0,0.3209625801124183,0.9769761227376563,-0.17632264454535324,0.4406196883375498,0.4495764393060782,6,False,+
HbO,S14_D14,S6_D5,S14_D14--S6_D5,0.13102962473629165,1.6104608538272351,5.0,0.16821282901612714,0.9769761227376563,-0.12423782914239925,0.5410189727464386,0.657467890433942,6,False,+
HbO,S14_D14,S8_D6,S14_D14--S8_D6,0.2557446782848972,3.2197767518050995,5.0,0.02347148156502891,0.9769761227376563,0.07903597887039904,0.704944921118373,1.3144683545997218,6,False,+
HbO,S14_D14,S8_D8,S14_D14--S8_D8,0.08857235391038332,0.9494275451418785,5.0,0.3860017463791454,0.9769761227376563,-0.21292251342582663,0.4623182685524608,0.38760217222347404,6,False,+
HbO,S15_D15,S1_D1,S15_D15--S1_D1,-0.07082985431879635,-1.0225135010311137,5.0,0.3534370045733075,0.9769761227376563,-0.3192678238452051,0.1375550499062141,-0.4174393887721717,6,False,-
HbO,S15_D15,S2_D1,S15_D15--S2_D1,0.21947648901247863,1.5944240252049517,5.0,0.1717242750099775,0.9769761227376563,-0.1950935570628572,0.8324123414226423,0.6509208825644329,6,False,+
HbO,S15_D15,S2_D2,S15_D15--S2_D2,-0.030144204956465137,-1.0208734936355075,5.0,0.35414198493708765,0.9769761227376563,-0.13861679921040615,0.05981297005895706,-0.41676985855656734,6,False,-
